"Time.to.resolution","year","quarter","area"
5,2020,"Q2","D"
5,2020,"Q2",NA
5,2020,"Q2","W"
5,2020,"Q2","W"
5,2020,"Q2","W"
5,2020,"Q2","W"
5,2020,"Q2",NA
5,2020,"Q2","LSU"
5,2020,"Q2",NA
5,2020,"Q2","D"
5,2020,"Q2","N"
5,2020,"Q2","LSU"
5,2020,"Q2",NA
5,2020,"Q2","W"
5,2020,"Q2","W"
5,2020,"Q2","D"
5,2020,"Q2",NA
5,2020,"Q2","W"
5,2020,"Q2","LSU"
5,2020,"Q2",NA
6,2020,"Q2",NA
6,2020,"Q2",NA
6,2020,"Q2","W"
6,2020,"Q2","LSU"
6,2020,"Q2",NA
5,2020,"Q2","D"
5,2020,"Q2","W"
4,2020,"Q2","D"
4,2020,"Q2","W"
4,2020,"Q2","D"
4,2020,"Q2","W"
4,2020,"Q2","D"
4,2020,"Q2",NA
4,2020,"Q2","D"
9,2020,"Q2","D"
4,2020,"Q2","N"
4,2020,"Q2","N"
4,2020,"Q2","D"
5,2020,"Q2","N"
5,2020,"Q2","D"
5,2020,"Q2","W"
5,2020,"Q2","D"
5,2020,"Q2","W"
5,2020,"Q2","D"
5,2020,"Q2","D"
7,2020,"Q2",NA
4,2020,"Q2",NA
10,2020,"Q2","LSU"
5,2020,"Q2",NA
6,2020,"Q2","LSU"
10,2020,"Q2","D"
4,2020,"Q2","D"
9,2020,"Q2","D"
9,2020,"Q2",NA
6,2020,"Q2",NA
7,2020,"Q2","W"
7,2020,"Q2","W"
7,2020,"Q2","W"
7,2020,"Q2","D"
7,2020,"Q2","W"
9,2020,"Q2","LSU"
9,2020,"Q2","D"
7,2020,"Q2","W"
4,2020,"Q2",NA
13,2020,"Q2","N"
9,2020,"Q2","LSU"
4,2020,"Q2","W"
10,2020,"Q2","LSU"
13,2020,"Q2",NA
5,2020,"Q2","W"
5,2020,"Q2",NA
5,2020,"Q2","W"
6,2020,"Q2","D"
6,2020,"Q2","N"
2,2020,"Q2","D"
6,2020,"Q2","D"
5,2020,"Q2","N"
7,2020,"Q2","W"
6,2020,"Q2","D"
6,2020,"Q2","D"
6,2020,"Q2","N"
6,2020,"Q2","D"
6,2020,"Q2","W"
6,2020,"Q2","LSU"
6,2020,"Q2","D"
6,2020,"Q2","D"
6,2020,"Q2","W"
6,2020,"Q2","D"
6,2020,"Q2","W"
9,2020,"Q2","N"
13,2020,"Q2","D"
9,2020,"Q2","LSU"
6,2020,"Q2","LSU"
6,2020,"Q2","D"
6,2020,"Q2","D"
6,2020,"Q2","D"
8,2020,"Q2","LSU"
7,2020,"Q2","LSU"
10,2020,"Q2","W"
7,2020,"Q2",NA
7,2020,"Q2",NA
7,2020,"Q2",NA
7,2020,"Q2","D"
7,2020,"Q2","W"
9,2020,"Q2",NA
9,2020,"Q2",NA
6,2020,"Q2","W"
6,2020,"Q2","W"
8,2020,"Q2","LSU"
8,2020,"Q2","LSU"
8,2020,"Q2","LSU"
6,2020,"Q2",NA
5,2020,"Q2","LSU"
6,2020,"Q2","D"
6,2020,"Q2","W"
6,2020,"Q2","LSU"
7,2020,"Q2","LSU"
6,2020,"Q2","W"
6,2020,"Q2",NA
6,2020,"Q2","N"
7,2020,"Q2","LSU"
6,2020,"Q2",NA
6,2020,"Q2",NA
6,2020,"Q2",NA
8,2020,"Q2","N"
8,2020,"Q2","W"
8,2020,"Q2","LSU"
6,2020,"Q2",NA
8,2020,"Q2","LSU"
5,2020,"Q2",NA
7,2020,"Q2","D"
5,2020,"Q2",NA
7,2020,"Q2",NA
7,2020,"Q2","LSU"
7,2020,"Q2","D"
7,2020,"Q2","LSU"
7,2020,"Q2",NA
7,2020,"Q2","N"
7,2020,"Q2","D"
7,2020,"Q2","D"
7,2020,"Q2",NA
7,2020,"Q2","D"
7,2020,"Q2","W"
6,2020,"Q2","D"
7,2020,"Q2","D"
6,2020,"Q2","N"
7,2020,"Q2","D"
7,2020,"Q2","N"
8,2020,"Q2","W"
7,2020,"Q2","LSU"
7,2020,"Q2","N"
7,2020,"Q2","D"
7,2020,"Q2","D"
7,2020,"Q2","W"
7,2020,"Q2","D"
7,2020,"Q2",NA
7,2020,"Q2","D"
7,2020,"Q2","D"
7,2020,"Q2",NA
7,2020,"Q2","N"
7,2020,"Q2","D"
7,2020,"Q2","D"
7,2020,"Q2",NA
7,2020,"Q2",NA
7,2020,"Q2","N"
6,2020,"Q2",NA
18,2020,"Q2",NA
6,2020,"Q2",NA
6,2020,"Q2","LSU"
7,2020,"Q2","D"
6,2020,"Q2","W"
6,2020,"Q2",NA
7,2020,"Q2","N"
7,2020,"Q2",NA
7,2020,"Q2","D"
6,2020,"Q2",NA
7,2020,"Q2","W"
51,2020,"Q2","W"
7,2020,"Q2","D"
13,2020,"Q2","D"
7,2020,"Q2","D"
9,2020,"Q2","LSU"
9,2020,"Q2",NA
9,2020,"Q2",NA
9,2020,"Q2",NA
0,2020,"Q2","W"
9,2020,"Q2","W"
9,2020,"Q2","W"
6,2020,"Q2","W"
9,2020,"Q2",NA
9,2020,"Q2",NA
9,2020,"Q2","W"
6,2020,"Q2",NA
6,2020,"Q2",NA
9,2020,"Q2","D"
10,2020,"Q2",NA
10,2020,"Q2","D"
9,2020,"Q2",NA
6,2020,"Q2","LSU"
8,2020,"Q2","D"
9,2020,"Q2","D"
8,2020,"Q2","N"
9,2020,"Q2","D"
9,2020,"Q2","N"
9,2020,"Q2","D"
10,2020,"Q2","D"
4,2020,"Q2","W"
6,2020,"Q2","N"
6,2020,"Q2",NA
7,2020,"Q2","D"
7,2020,"Q2","D"
7,2020,"Q2","N"
7,2020,"Q2","N"
6,2020,"Q2",NA
6,2020,"Q2",NA
7,2020,"Q2","N"
7,2020,"Q2","D"
6,2020,"Q2","W"
6,2020,"Q2","W"
6,2020,"Q2",NA
7,2020,"Q2","N"
7,2020,"Q2","N"
7,2020,"Q2","D"
6,2020,"Q2","LSU"
6,2020,"Q2","LSU"
6,2020,"Q2","LSU"
6,2020,"Q2",NA
4,2020,"Q2","W"
4,2020,"Q2","W"
4,2020,"Q2","W"
7,2020,"Q2","LSU"
7,2020,"Q2","W"
7,2020,"Q2",NA
3,2020,"Q2",NA
9,2020,"Q2","LSU"
8,2020,"Q2","N"
8,2020,"Q2","N"
9,2020,"Q2","LSU"
8,2020,"Q2","W"
8,2020,"Q2","W"
8,2020,"Q2","W"
8,2020,"Q2","W"
7,2020,"Q2","W"
8,2020,"Q2","N"
7,2020,"Q2",NA
7,2020,"Q2","W"
7,2020,"Q2","N"
9,2020,"Q2",NA
7,2020,"Q2","W"
9,2020,"Q2",NA
8,2020,"Q2","W"
8,2020,"Q2",NA
8,2020,"Q2","D"
9,2020,"Q2",NA
9,2020,"Q2","W"
8,2020,"Q2","LSU"
9,2020,"Q2","W"
9,2020,"Q2","W"
0,2020,"Q2","D"
9,2020,"Q2","N"
8,2020,"Q2","W"
8,2020,"Q2","D"
9,2020,"Q2","W"
9,2020,"Q2","N"
9,2020,"Q2","W"
9,2020,"Q2","D"
8,2020,"Q2","LSU"
8,2020,"Q2","W"
9,2020,"Q2","N"
9,2020,"Q2","N"
12,2020,"Q2",NA
8,2020,"Q2",NA
9,2020,"Q2","D"
9,2020,"Q2","D"
9,2020,"Q2","N"
8,2020,"Q2","D"
7,2020,"Q2","D"
7,2020,"Q2","LSU"
7,2020,"Q2","D"
8,2020,"Q2","W"
7,2020,"Q2","D"
7,2020,"Q2","D"
7,2020,"Q2","D"
8,2020,"Q2",NA
7,2020,"Q2","D"
7,2020,"Q2","D"
8,2020,"Q2","N"
7,2020,"Q2","LSU"
8,2020,"Q2","LSU"
7,2020,"Q2",NA
7,2020,"Q2",NA
8,2020,"Q2","N"
5,2020,"Q2","N"
7,2020,"Q2","LSU"
7,2020,"Q2",NA
8,2020,"Q2","N"
7,2020,"Q2","W"
7,2020,"Q2","W"
7,2020,"Q2",NA
8,2020,"Q2","D"
7,2020,"Q2",NA
7,2020,"Q2","D"
7,2020,"Q2","W"
9,2020,"Q2","LSU"
7,2020,"Q2","W"
7,2020,"Q2","D"
6,2020,"Q2","W"
6,2020,"Q2","D"
7,2020,"Q2","W"
6,2020,"Q2",NA
7,2020,"Q2","D"
7,2020,"Q2","W"
6,2020,"Q2","N"
6,2020,"Q2","D"
6,2020,"Q2","W"
6,2020,"Q2","N"
7,2020,"Q2","W"
4,2020,"Q2","W"
4,2020,"Q2",NA
4,2020,"Q2",NA
6,2020,"Q2","LSU"
6,2020,"Q2","LSU"
6,2020,"Q2","W"
6,2020,"Q2",NA
6,2020,"Q2",NA
6,2020,"Q2","W"
6,2020,"Q2",NA
6,2020,"Q2",NA
3,2020,"Q2","D"
7,2020,"Q2",NA
28,2020,"Q2",NA
6,2020,"Q2",NA
6,2020,"Q2",NA
7,2020,"Q2","W"
6,2020,"Q2","W"
6,2020,"Q2","LSU"
5,2020,"Q2","W"
13,2020,"Q2",NA
5,2020,"Q2",NA
6,2020,"Q2","D"
6,2020,"Q2","LSU"
6,2020,"Q2","LSU"
5,2020,"Q2",NA
6,2020,"Q2","D"
5,2020,"Q2","W"
5,2020,"Q2",NA
6,2020,"Q2","D"
6,2020,"Q2","W"
7,2020,"Q2","D"
7,2020,"Q2","D"
6,2020,"Q2","W"
9,2020,"Q2",NA
5,2020,"Q2","LSU"
6,2020,"Q2","W"
6,2020,"Q2","W"
6,2020,"Q2","D"
6,2020,"Q2","D"
8,2020,"Q2","LSU"
8,2020,"Q2","N"
8,2020,"Q2","N"
8,2020,"Q2",NA
8,2020,"Q2","W"
7,2020,"Q2","D"
7,2020,"Q2","D"
7,2020,"Q2","N"
7,2020,"Q2","D"
8,2020,"Q2","W"
9,2020,"Q2","W"
7,2020,"Q2","N"
8,2020,"Q2",NA
8,2020,"Q2","N"
9,2020,"Q2","LSU"
8,2020,"Q2","W"
8,2020,"Q2","LSU"
7,2020,"Q2","D"
7,2020,"Q2","D"
7,2020,"Q2","W"
7,2020,"Q2","LSU"
7,2020,"Q2","LSU"
7,2020,"Q2","LSU"
7,2020,"Q2","LSU"
7,2020,"Q2",NA
7,2020,"Q2",NA
7,2020,"Q2",NA
7,2020,"Q2","LSU"
10,2020,"Q2","D"
7,2020,"Q2","D"
7,2020,"Q2","N"
8,2020,"Q2",NA
8,2020,"Q2","D"
8,2020,"Q2",NA
8,2020,"Q2","LSU"
8,2020,"Q2","LSU"
7,2020,"Q2",NA
6,2020,"Q2","N"
6,2020,"Q2","W"
6,2020,"Q2","D"
6,2020,"Q2",NA
6,2020,"Q2",NA
6,2020,"Q2","D"
6,2020,"Q2","W"
6,2020,"Q2",NA
6,2020,"Q2","W"
6,2020,"Q2","D"
7,2020,"Q2",NA
6,2020,"Q2","D"
6,2020,"Q2","W"
6,2020,"Q2","D"
5,2020,"Q2","W"
8,2020,"Q2","D"
8,2020,"Q2","D"
5,2020,"Q2","D"
5,2020,"Q2","W"
3,2020,"Q2","N"
3,2020,"Q2","W"
3,2020,"Q2","N"
3,2020,"Q2","W"
3,2020,"Q2","D"
3,2020,"Q2",NA
3,2020,"Q2",NA
3,2020,"Q2",NA
3,2020,"Q2","LSU"
3,2020,"Q2","D"
3,2020,"Q2",NA
3,2020,"Q2","LSU"
3,2020,"Q2",NA
3,2020,"Q2","N"
3,2020,"Q2","N"
6,2020,"Q2","D"
3,2020,"Q2","LSU"
3,2020,"Q2","LSU"
3,2020,"Q2",NA
3,2020,"Q2",NA
3,2020,"Q2",NA
3,2020,"Q2","LSU"
3,2020,"Q2","W"
3,2020,"Q2","N"
3,2020,"Q2",NA
4,2020,"Q2",NA
3,2020,"Q2","D"
3,2020,"Q2","W"
3,2020,"Q2","W"
3,2020,"Q2",NA
5,2020,"Q2","N"
5,2020,"Q2","W"
5,2020,"Q2","W"
5,2020,"Q2","W"
9,2020,"Q2","W"
5,2020,"Q2","W"
5,2020,"Q2","D"
5,2020,"Q2","D"
5,2020,"Q2","LSU"
0,2020,"Q2","LSU"
5,2020,"Q2",NA
5,2020,"Q2","W"
5,2020,"Q2","W"
5,2020,"Q2","W"
6,2020,"Q2","D"
6,2020,"Q2","W"
6,2020,"Q2","W"
6,2020,"Q2","D"
6,2020,"Q2","W"
9,2020,"Q2","W"
6,2020,"Q2","W"
6,2020,"Q2","W"
6,2020,"Q2","D"
6,2020,"Q2","D"
8,2020,"Q2","W"
5,2020,"Q2","D"
4,2020,"Q2","W"
4,2020,"Q2","W"
4,2020,"Q2","D"
4,2020,"Q2",NA
4,2020,"Q2","N"
4,2020,"Q2","W"
4,2020,"Q2","N"
4,2020,"Q2","D"
4,2020,"Q2",NA
4,2020,"Q2","D"
4,2020,"Q2","D"
4,2020,"Q2","W"
4,2020,"Q2",NA
5,2020,"Q2","N"
5,2020,"Q2",NA
5,2020,"Q2",NA
5,2020,"Q2",NA
5,2020,"Q2",NA
5,2020,"Q2","D"
5,2020,"Q2","N"
4,2020,"Q2","D"
5,2020,"Q2",NA
6,2020,"Q2",NA
6,2020,"Q2",NA
4,2020,"Q2","D"
4,2020,"Q2","D"
4,2020,"Q2","D"
6,2020,"Q2",NA
4,2020,"Q2","D"
4,2020,"Q2","D"
6,2020,"Q2",NA
4,2020,"Q2","D"
6,2020,"Q2","LSU"
4,2020,"Q2",NA
4,2020,"Q2","D"
6,2020,"Q2","LSU"
6,2020,"Q2","W"
6,2020,"Q2",NA
6,2020,"Q2",NA
6,2020,"Q2","LSU"
20,2020,"Q2",NA
6,2020,"Q2","LSU"
6,2020,"Q2",NA
3,2020,"Q2","N"
6,2020,"Q2",NA
5,2020,"Q2",NA
5,2020,"Q2","LSU"
3,2020,"Q2","D"
3,2020,"Q2","N"
5,2020,"Q2","W"
3,2020,"Q2","D"
4,2020,"Q2",NA
5,2020,"Q2",NA
13,2020,"Q2","N"
3,2020,"Q2","W"
2,2020,"Q2","N"
2,2020,"Q2","D"
2,2020,"Q2","N"
2,2020,"Q2","D"
4,2020,"Q2",NA
2,2020,"Q2","N"
4,2020,"Q2","D"
3,2020,"Q2",NA
2,2020,"Q2","LSU"
5,2020,"Q2",NA
5,2020,"Q2","D"
5,2020,"Q2","D"
5,2020,"Q2","D"
5,2020,"Q2","D"
5,2020,"Q2","W"
5,2020,"Q2","N"
5,2020,"Q2",NA
5,2020,"Q2","LSU"
5,2020,"Q2",NA
5,2020,"Q2","W"
12,2020,"Q2","D"
5,2020,"Q2","LSU"
5,2020,"Q2","N"
12,2020,"Q2","N"
5,2020,"Q2","W"
5,2020,"Q2","LSU"
5,2020,"Q2","W"
5,2020,"Q2","W"
5,2020,"Q2",NA
5,2020,"Q2","W"
5,2020,"Q2",NA
5,2020,"Q2",NA
5,2020,"Q2","W"
5,2020,"Q2",NA
5,2020,"Q2","LSU"
5,2020,"Q2","N"
5,2020,"Q2",NA
6,2020,"Q2","D"
6,2020,"Q2","D"
5,2020,"Q2","W"
6,2020,"Q2",NA
5,2020,"Q2","W"
5,2020,"Q2",NA
5,2020,"Q2",NA
5,2020,"Q2","D"
5,2020,"Q2","W"
5,2020,"Q2",NA
4,2020,"Q2","D"
4,2020,"Q2",NA
4,2020,"Q2","W"
4,2020,"Q2","D"
4,2020,"Q2","W"
4,2020,"Q2","D"
4,2020,"Q2","W"
4,2020,"Q2","LSU"
4,2020,"Q2","W"
4,2020,"Q2","D"
4,2020,"Q2","D"
4,2020,"Q2","D"
5,2020,"Q2","N"
5,2020,"Q2","W"
5,2020,"Q2","N"
3,2020,"Q2","N"
3,2020,"Q2","D"
3,2020,"Q2",NA
3,2020,"Q2","LSU"
13,2020,"Q2","D"
3,2020,"Q2","D"
4,2020,"Q2",NA
4,2020,"Q2",NA
4,2020,"Q2",NA
4,2020,"Q2","LSU"
4,2020,"Q2","W"
4,2020,"Q2","D"
4,2020,"Q2",NA
4,2020,"Q2",NA
3,2020,"Q2","D"
3,2020,"Q2","LSU"
3,2020,"Q2","D"
4,2020,"Q2","N"
3,2020,"Q2","D"
3,2020,"Q2","D"
2,2020,"Q2",NA
2,2020,"Q2",NA
2,2020,"Q2","LSU"
2,2020,"Q2","W"
2,2020,"Q2",NA
2,2020,"Q2","W"
5,2020,"Q2","W"
5,2020,"Q2","D"
6,2020,"Q2","W"
5,2020,"Q2","W"
5,2020,"Q2","D"
5,2020,"Q2",NA
5,2020,"Q2","W"
5,2020,"Q2","W"
5,2020,"Q2",NA
4,2020,"Q2","D"
8,2020,"Q2","LSU"
7,2020,"Q2",NA
24,2020,"Q2","W"
6,2020,"Q2","W"
6,2020,"Q2","D"
6,2020,"Q2",NA
6,2020,"Q2",NA
8,2020,"Q2","W"
6,2020,"Q2","N"
6,2020,"Q2","D"
6,2020,"Q2","W"
6,2020,"Q2",NA
6,2020,"Q2","N"
6,2020,"Q2","N"
6,2020,"Q2","LSU"
6,2020,"Q2","D"
8,2020,"Q2","N"
6,2020,"Q2","W"
6,2020,"Q2",NA
8,2020,"Q2","W"
6,2020,"Q2","D"
6,2020,"Q2","LSU"
8,2020,"Q2","W"
6,2020,"Q2",NA
0,2020,"Q2",NA
7,2020,"Q2",NA
7,2020,"Q2","D"
7,2020,"Q2","D"
7,2020,"Q2","LSU"
10,2020,"Q2","N"
9,2020,"Q2","N"
7,2020,"Q2","W"
7,2020,"Q2","D"
7,2020,"Q2","D"
6,2020,"Q2","W"
6,2020,"Q2",NA
6,2020,"Q2","D"
5,2020,"Q2","W"
5,2020,"Q2",NA
8,2020,"Q2","W"
5,2020,"Q2",NA
5,2020,"Q2","W"
5,2020,"Q2","LSU"
5,2020,"Q2","N"
5,2020,"Q2","D"
0,2020,"Q2","W"
8,2020,"Q2","N"
5,2020,"Q2","N"
7,2020,"Q2","W"
5,2020,"Q2","W"
6,2020,"Q2","W"
6,2020,"Q2",NA
8,2020,"Q2","W"
8,2020,"Q2","N"
8,2020,"Q2","N"
7,2020,"Q2",NA
7,2020,"Q2","D"
7,2020,"Q2","D"
8,2020,"Q2","D"
7,2020,"Q2",NA
7,2020,"Q2",NA
10,2020,"Q2","N"
10,2020,"Q2","D"
10,2020,"Q2","W"
7,2020,"Q2","D"
10,2020,"Q2","N"
20,2020,"Q2","LSU"
10,2020,"Q2","W"
8,2020,"Q2",NA
8,2020,"Q2",NA
11,2020,"Q2","W"
24,2020,"Q2","D"
7,2020,"Q2","W"
7,2020,"Q2","W"
13,2020,"Q2","D"
6,2020,"Q2","D"
9,2020,"Q2","D"
6,2020,"Q2","N"
6,2020,"Q2","W"
9,2020,"Q2","W"
6,2020,"Q2",NA
9,2020,"Q2",NA
9,2020,"Q2",NA
6,2020,"Q2","W"
7,2020,"Q2","LSU"
6,2020,"Q2",NA
6,2020,"Q2",NA
11,2020,"Q2","D"
5,2020,"Q2","D"
9,2020,"Q2","W"
6,2020,"Q2","LSU"
9,2020,"Q2","N"
6,2020,"Q2","D"
6,2020,"Q2","W"
7,2020,"Q2",NA
6,2020,"Q2",NA
6,2020,"Q2","D"
7,2020,"Q2",NA
6,2020,"Q2","N"
6,2020,"Q2","LSU"
6,2020,"Q2","D"
7,2020,"Q2",NA
7,2020,"Q2",NA
6,2020,"Q2","D"
6,2020,"Q2","LSU"
6,2020,"Q2","D"
7,2020,"Q2","LSU"
8,2020,"Q2",NA
7,2020,"Q2",NA
7,2020,"Q2","W"
7,2020,"Q2",NA
6,2020,"Q2",NA
6,2020,"Q2","W"
6,2020,"Q2","LSU"
19,2020,"Q2","W"
8,2020,"Q2","N"
15,2020,"Q2","D"
6,2020,"Q2","W"
8,2020,"Q2","W"
8,2020,"Q2","W"
5,2020,"Q2","D"
6,2020,"Q2","W"
6,2020,"Q2","W"
6,2020,"Q2",NA
8,2020,"Q2","N"
6,2020,"Q2","W"
6,2020,"Q2",NA
0,2020,"Q2",NA
7,2020,"Q2",NA
6,2020,"Q2","D"
6,2020,"Q2","W"
6,2020,"Q2","LSU"
6,2020,"Q2","W"
6,2020,"Q2",NA
6,2020,"Q2","LSU"
4,2020,"Q2","N"
5,2020,"Q2","N"
7,2020,"Q2","N"
7,2020,"Q2","N"
5,2020,"Q2","N"
5,2020,"Q2",NA
4,2020,"Q2","D"
5,2020,"Q2",NA
4,2020,"Q2",NA
5,2020,"Q2","D"
5,2020,"Q2","D"
5,2020,"Q2","D"
5,2020,"Q2","LSU"
4,2020,"Q2",NA
4,2020,"Q2",NA
4,2020,"Q2",NA
4,2020,"Q2",NA
4,2020,"Q2","W"
4,2020,"Q2",NA
4,2020,"Q2",NA
3,2020,"Q2","D"
3,2020,"Q2",NA
206,2020,"Q2","LSU"
4,2020,"Q2","LSU"
3,2020,"Q2","D"
4,2020,"Q2",NA
3,2020,"Q2","D"
4,2020,"Q2","LSU"
3,2020,"Q2",NA
4,2020,"Q2","LSU"
3,2020,"Q2","D"
4,2020,"Q2","N"
5,2020,"Q2","LSU"
5,2020,"Q2",NA
5,2020,"Q2",NA
5,2020,"Q2","LSU"
4,2020,"Q2",NA
4,2020,"Q2","W"
4,2020,"Q2",NA
4,2020,"Q2",NA
4,2020,"Q2","N"
4,2020,"Q2",NA
3,2020,"Q2","D"
3,2020,"Q2","D"
7,2020,"Q2","W"
6,2020,"Q2","W"
6,2020,"Q2",NA
6,2020,"Q2","N"
6,2020,"Q2",NA
6,2020,"Q2",NA
6,2020,"Q2","LSU"
6,2020,"Q2","D"
9,2020,"Q2","W"
6,2020,"Q2",NA
9,2020,"Q2","W"
6,2020,"Q2","D"
6,2020,"Q2","D"
6,2020,"Q2","D"
10,2020,"Q2","W"
7,2020,"Q2","LSU"
7,2020,"Q2","W"
9,2020,"Q2","N"
5,2020,"Q2","W"
5,2020,"Q2","W"
5,2020,"Q2","LSU"
5,2020,"Q2",NA
5,2020,"Q2",NA
5,2020,"Q2","D"
9,2020,"Q2","LSU"
4,2020,"Q2","D"
4,2020,"Q2","LSU"
4,2020,"Q2","N"
4,2020,"Q2","LSU"
7,2020,"Q2",NA
8,2020,"Q2","D"
7,2020,"Q2","N"
3,2020,"Q2","LSU"
6,2020,"Q2","W"
6,2020,"Q2","W"
6,2020,"Q2","LSU"
3,2020,"Q2","D"
6,2020,"Q2","D"
7,2020,"Q2","N"
7,2020,"Q2","N"
3,2020,"Q2","LSU"
6,2020,"Q2",NA
7,2020,"Q2","N"
6,2020,"Q2",NA
8,2020,"Q2","D"
6,2020,"Q2",NA
6,2020,"Q2","LSU"
7,2020,"Q2","LSU"
8,2020,"Q2",NA
7,2020,"Q2","LSU"
0,2020,"Q2","N"
9,2020,"Q2",NA
8,2020,"Q2","D"
8,2020,"Q2","D"
6,2020,"Q2","W"
6,2020,"Q2","LSU"
8,2020,"Q2","D"
6,2020,"Q2",NA
6,2020,"Q2",NA
7,2020,"Q2","N"
6,2020,"Q2","W"
7,2020,"Q2",NA
1,2020,"Q2","W"
5,2020,"Q2","W"
8,2020,"Q2","D"
5,2020,"Q2","W"
5,2020,"Q2","W"
5,2020,"Q2","N"
6,2020,"Q2","LSU"
6,2020,"Q2","N"
2,2020,"Q2","LSU"
19,2020,"Q2","N"
5,2020,"Q2","W"
8,2020,"Q2","W"
5,2020,"Q2","W"
5,2020,"Q2","W"
5,2020,"Q2","W"
7,2020,"Q2","D"
5,2020,"Q2","W"
5,2020,"Q2","W"
5,2020,"Q2","W"
6,2020,"Q2","N"
5,2020,"Q2","W"
6,2020,"Q2","N"
9,2020,"Q2",NA
7,2020,"Q2",NA
6,2020,"Q2",NA
6,2020,"Q2","LSU"
8,2020,"Q2","D"
7,2020,"Q2","D"
6,2020,"Q2","N"
7,2020,"Q2","D"
6,2020,"Q2","N"
6,2020,"Q2",NA
6,2020,"Q2","W"
7,2020,"Q2","N"
6,2020,"Q2","LSU"
6,2020,"Q2","N"
7,2020,"Q2","W"
6,2020,"Q2",NA
6,2020,"Q2","D"
7,2020,"Q2",NA
8,2020,"Q2","N"
8,2020,"Q2","N"
8,2020,"Q2","N"
6,2020,"Q2",NA
4,2020,"Q2",NA
6,2020,"Q2",NA
6,2020,"Q2","D"
6,2020,"Q2","N"
6,2020,"Q2","N"
7,2020,"Q2",NA
6,2020,"Q2",NA
6,2020,"Q2","LSU"
6,2020,"Q2","LSU"
6,2020,"Q2","LSU"
7,2020,"Q2",NA
6,2020,"Q2","W"
6,2020,"Q2","D"
6,2020,"Q2","LSU"
6,2020,"Q2","LSU"
6,2020,"Q2","W"
6,2020,"Q2","N"
6,2020,"Q2","W"
6,2020,"Q2","LSU"
6,2020,"Q2","LSU"
6,2020,"Q2","LSU"
10,2020,"Q2","W"
6,2020,"Q2","W"
6,2020,"Q2","W"
10,2020,"Q2",NA
6,2020,"Q2","D"
5,2020,"Q2","W"
8,2020,"Q2","D"
6,2020,"Q2",NA
4,2020,"Q2","W"
6,2020,"Q2","D"
6,2020,"Q2","D"
6,2020,"Q2",NA
6,2020,"Q2","LSU"
6,2020,"Q2","D"
6,2020,"Q2","LSU"
7,2020,"Q2","W"
7,2020,"Q2","N"
6,2020,"Q2","LSU"
6,2020,"Q2","W"
6,2020,"Q2","W"
6,2020,"Q2","D"
5,2020,"Q2","LSU"
5,2020,"Q2","D"
5,2020,"Q2","D"
5,2020,"Q2","W"
8,2020,"Q2","D"
5,2020,"Q2","D"
8,2020,"Q2","W"
8,2020,"Q2","D"
8,2020,"Q2",NA
8,2020,"Q2","W"
5,2020,"Q2","W"
8,2020,"Q2","D"
5,2020,"Q2","W"
5,2020,"Q2","W"
5,2020,"Q2","LSU"
7,2020,"Q2","W"
7,2020,"Q2","N"
7,2020,"Q2","N"
5,2020,"Q2","W"
5,2020,"Q2","W"
7,2020,"Q2","W"
5,2020,"Q2","W"
6,2020,"Q2","W"
6,2020,"Q2",NA
5,2020,"Q2","LSU"
6,2020,"Q2",NA
7,2020,"Q2","LSU"
7,2020,"Q2","W"
7,2020,"Q2","D"
7,2020,"Q2","D"
5,2020,"Q2","W"
7,2020,"Q2","LSU"
7,2020,"Q2","D"
5,2020,"Q2","N"
5,2020,"Q2","W"
7,2020,"Q2","N"
6,2020,"Q2",NA
7,2020,"Q2","N"
7,2020,"Q2","W"
6,2020,"Q2","D"
7,2020,"Q2",NA
6,2020,"Q2","LSU"
6,2020,"Q2","LSU"
8,2020,"Q2","W"
7,2020,"Q2",NA
6,2020,"Q2","W"
7,2020,"Q2",NA
7,2020,"Q2",NA
7,2020,"Q2","N"
7,2020,"Q2","D"
7,2020,"Q2","N"
7,2020,"Q2","D"
7,2020,"Q2","N"
6,2020,"Q2","W"
7,2020,"Q2",NA
7,2020,"Q2",NA
7,2020,"Q2",NA
7,2020,"Q2","W"
7,2020,"Q2","D"
7,2020,"Q2","LSU"
7,2020,"Q2","W"
6,2020,"Q2","W"
7,2020,"Q2","D"
8,2020,"Q2","LSU"
8,2020,"Q2",NA
3,2020,"Q2",NA
7,2020,"Q2","LSU"
7,2020,"Q2",NA
7,2020,"Q2","D"
7,2020,"Q2","LSU"
7,2020,"Q2","LSU"
7,2020,"Q2","LSU"
7,2020,"Q2","W"
7,2020,"Q2","W"
0,2020,"Q2","W"
6,2020,"Q2","D"
6,2020,"Q2","W"
6,2020,"Q2","W"
6,2020,"Q2","D"
6,2020,"Q2",NA
6,2020,"Q2","D"
6,2020,"Q2",NA
6,2020,"Q2",NA
6,2020,"Q2","D"
6,2020,"Q2","N"
6,2020,"Q2",NA
6,2020,"Q2",NA
6,2020,"Q2",NA
7,2020,"Q2","D"
7,2020,"Q2","D"
7,2020,"Q2","D"
7,2020,"Q2","LSU"
5,2020,"Q2","D"
5,2020,"Q2","W"
6,2020,"Q2","N"
4,2020,"Q2","W"
3,2020,"Q2","D"
6,2020,"Q2","D"
3,2020,"Q2",NA
3,2020,"Q2",NA
3,2020,"Q2",NA
3,2020,"Q2",NA
6,2020,"Q2","LSU"
6,2020,"Q2","N"
