"Time.to.resolution","year","quarter","area"
2,2016,"Q2","LSU"
1,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","N"
5,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","LSU"
0,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","D"
1,2016,"Q2","W"
1,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","N"
0,2016,"Q2","W"
5,2016,"Q2","LSU"
1,2016,"Q2","N"
1,2016,"Q2","D"
1,2016,"Q2","N"
1,2016,"Q2","D"
0,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","W"
0,2016,"Q2","W"
1,2016,"Q2","N"
2,2016,"Q2","LSU"
0,2016,"Q2","LSU"
2,2016,"Q2","LSU"
0,2016,"Q2","LSU"
2,2016,"Q2","W"
2,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","D"
1,2016,"Q2","W"
2,2016,"Q2","N"
2,2016,"Q2","D"
2,2016,"Q2","D"
0,2016,"Q2","N"
0,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","LSU"
0,2016,"Q2","D"
1,2016,"Q2","N"
1,2016,"Q2","D"
1,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","W"
1,2016,"Q2","N"
1,2016,"Q2","W"
0,2016,"Q2","W"
1,2016,"Q2","W"
0,2016,"Q2","W"
1,2016,"Q2","W"
2,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","N"
0,2016,"Q2","N"
1,2016,"Q2","W"
1,2016,"Q2","N"
1,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","N"
0,2016,"Q2","W"
2,2016,"Q2","W"
0,2016,"Q2","N"
1,2016,"Q2","D"
1,2016,"Q2","LSU"
1,2016,"Q2","LSU"
0,2016,"Q2","W"
0,2016,"Q2","W"
2,2016,"Q2","D"
3,2016,"Q2","D"
3,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","W"
1,2016,"Q2","W"
0,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","D"
0,2016,"Q2","N"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","W"
0,2016,"Q2","D"
1,2016,"Q2","W"
2,2016,"Q2","W"
2,2016,"Q2","W"
1,2016,"Q2","W"
4,2016,"Q2","W"
4,2016,"Q2","W"
4,2016,"Q2","W"
4,2016,"Q2","W"
4,2016,"Q2","W"
4,2016,"Q2","D"
4,2016,"Q2","LSU"
4,2016,"Q2","N"
4,2016,"Q2","D"
0,2016,"Q2","D"
3,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","LSU"
1,2016,"Q2","LSU"
3,2016,"Q2","LSU"
2,2016,"Q2","N"
2,2016,"Q2","N"
2,2016,"Q2","D"
2,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","LSU"
3,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","D"
3,2016,"Q2","D"
2,2016,"Q2","N"
2,2016,"Q2","N"
2,2016,"Q2","N"
2,2016,"Q2","N"
2,2016,"Q2","N"
0,2016,"Q2","D"
0,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","D"
0,2016,"Q2","N"
2,2016,"Q2","W"
0,2016,"Q2","N"
0,2016,"Q2","D"
0,2016,"Q2","N"
62,2016,"Q2","D"
0,2016,"Q2","W"
1,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","D"
1,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","W"
1,2016,"Q2","D"
0,2016,"Q2","W"
2,2016,"Q2","W"
2,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","W"
2,2016,"Q2","N"
0,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","N"
0,2016,"Q2","W"
0,2016,"Q2","N"
2,2016,"Q2","N"
1,2016,"Q2","N"
1,2016,"Q2","N"
0,2016,"Q2","W"
0,2016,"Q2","D"
3,2016,"Q2","N"
1,2016,"Q2","LSU"
2,2016,"Q2","LSU"
2,2016,"Q2","D"
2,2016,"Q2","W"
1,2016,"Q2","D"
2,2016,"Q2","D"
2,2016,"Q2","W"
1,2016,"Q2","D"
1,2016,"Q2","W"
2,2016,"Q2","D"
3,2016,"Q2","D"
3,2016,"Q2","W"
3,2016,"Q2","D"
3,2016,"Q2","LSU"
3,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","N"
3,2016,"Q2","W"
3,2016,"Q2","LSU"
3,2016,"Q2","D"
3,2016,"Q2","D"
3,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","W"
2,2016,"Q2","N"
2,2016,"Q2","N"
0,2016,"Q2","LSU"
0,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","W"
0,2016,"Q2","N"
1,2016,"Q2","LSU"
1,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","D"
1,2016,"Q2","LSU"
0,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","LSU"
0,2016,"Q2","W"
1,2016,"Q2","D"
1,2016,"Q2","W"
2,2016,"Q2","W"
1,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","W"
4,2016,"Q2","W"
2,2016,"Q2","D"
2,2016,"Q2","N"
1,2016,"Q2","N"
0,2016,"Q2","N"
1,2016,"Q2","N"
0,2016,"Q2","LSU"
3,2016,"Q2","LSU"
1,2016,"Q2","LSU"
0,2016,"Q2","D"
2,2016,"Q2","W"
2,2016,"Q2","W"
1,2016,"Q2","W"
0,2016,"Q2","D"
2,2016,"Q2","D"
2,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","D"
1,2016,"Q2","W"
0,2016,"Q2","D"
1,2016,"Q2","LSU"
0,2016,"Q2","N"
0,2016,"Q2","D"
0,2016,"Q2","W"
1,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","D"
2,2016,"Q2","N"
2,2016,"Q2","N"
1,2016,"Q2","LSU"
1,2016,"Q2","LSU"
1,2016,"Q2","LSU"
1,2016,"Q2","W"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","W"
1,2016,"Q2","LSU"
1,2016,"Q2","W"
1,2016,"Q2","LSU"
1,2016,"Q2","W"
1,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
1,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","N"
0,2016,"Q2","N"
1,2016,"Q2","N"
1,2016,"Q2","N"
1,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","W"
0,2016,"Q2","N"
0,2016,"Q2","N"
1,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","LSU"
0,2016,"Q2","W"
0,2016,"Q2","D"
2,2016,"Q2","W"
3,2016,"Q2","LSU"
4,2016,"Q2","W"
4,2016,"Q2","W"
2,2016,"Q2","D"
1,2016,"Q2","N"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","LSU"
1,2016,"Q2","N"
0,2016,"Q2","LSU"
0,2016,"Q2","D"
0,2016,"Q2","LSU"
1,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","D"
0,2016,"Q2","N"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","W"
0,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","W"
0,2016,"Q2","LSU"
1,2016,"Q2","W"
0,2016,"Q2","W"
1,2016,"Q2","N"
1,2016,"Q2","N"
1,2016,"Q2","D"
1,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","W"
1,2016,"Q2","D"
0,2016,"Q2","D"
1,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","D"
1,2016,"Q2","D"
0,2016,"Q2","W"
1,2016,"Q2","D"
123,2016,"Q2","W"
1,2016,"Q2","D"
1,2016,"Q2","W"
1,2016,"Q2","W"
2,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","LSU"
1,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","D"
1,2016,"Q2","W"
3,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","W"
0,2016,"Q2","N"
0,2016,"Q2","W"
0,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","N"
0,2016,"Q2","D"
0,2016,"Q2","N"
0,2016,"Q2","LSU"
0,2016,"Q2","D"
0,2016,"Q2","N"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
1,2016,"Q2","LSU"
1,2016,"Q2","LSU"
1,2016,"Q2","D"
1,2016,"Q2","LSU"
0,2016,"Q2","D"
0,2016,"Q2","LSU"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","N"
0,2016,"Q2","W"
0,2016,"Q2","D"
1,2016,"Q2","LSU"
1,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
1,2016,"Q2","LSU"
1,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","W"
6,2016,"Q2","W"
1,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
1,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","LSU"
0,2016,"Q2","W"
2,2016,"Q2","N"
0,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
4,2016,"Q2","N"
0,2016,"Q2","D"
1,2016,"Q2","N"
1,2016,"Q2","N"
1,2016,"Q2","N"
0,2016,"Q2","W"
5,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","W"
0,2016,"Q2","LSU"
0,2016,"Q2","N"
0,2016,"Q2","N"
1,2016,"Q2","LSU"
4,2016,"Q2","LSU"
4,2016,"Q2","D"
0,2016,"Q2","N"
2,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","W"
3,2016,"Q2","LSU"
0,2016,"Q2","LSU"
1,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","LSU"
0,2016,"Q2","W"
0,2016,"Q2","W"
2,2016,"Q2","W"
2,2016,"Q2","W"
2,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","LSU"
3,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","W"
4,2016,"Q2","D"
2,2016,"Q2","D"
1,2016,"Q2","N"
1,2016,"Q2","W"
0,2016,"Q2","LSU"
2,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","N"
1,2016,"Q2","LSU"
1,2016,"Q2","D"
1,2016,"Q2","W"
2,2016,"Q2","W"
2,2016,"Q2","W"
2,2016,"Q2","W"
212,2016,"Q2","N"
2,2016,"Q2","D"
1,2016,"Q2","W"
1,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","W"
4,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
5,2016,"Q2","D"
2,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","LSU"
1,2016,"Q2","N"
2,2016,"Q2","W"
0,2016,"Q2","W"
2,2016,"Q2","D"
2,2016,"Q2","N"
3,2016,"Q2","D"
2,2016,"Q2","W"
2,2016,"Q2","W"
2,2016,"Q2","W"
3,2016,"Q2","W"
2,2016,"Q2","W"
2,2016,"Q2","W"
2,2016,"Q2","D"
2,2016,"Q2","W"
2,2016,"Q2","W"
2,2016,"Q2","W"
2,2016,"Q2","W"
0,2016,"Q2","LSU"
0,2016,"Q2","N"
0,2016,"Q2","D"
0,2016,"Q2","N"
0,2016,"Q2","W"
0,2016,"Q2","LSU"
0,2016,"Q2","D"
0,2016,"Q2","LSU"
0,2016,"Q2","D"
0,2016,"Q2","D"
1,2016,"Q2","W"
0,2016,"Q2","N"
0,2016,"Q2","D"
1,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","LSU"
0,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","W"
2,2016,"Q2","W"
0,2016,"Q2","N"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","D"
1,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","D"
1,2016,"Q2","W"
1,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","N"
1,2016,"Q2","D"
1,2016,"Q2","D"
1,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","N"
0,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","N"
1,2016,"Q2","LSU"
2,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","LSU"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
3,2016,"Q2","D"
3,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","W"
2,2016,"Q2","W"
2,2016,"Q2","D"
1,2016,"Q2","W"
2,2016,"Q2","D"
2,2016,"Q2","D"
0,2016,"Q2","D"
1,2016,"Q2","D"
0,2016,"Q2","N"
0,2016,"Q2","W"
0,2016,"Q2","LSU"
1,2016,"Q2","D"
1,2016,"Q2","LSU"
2,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","W"
0,2016,"Q2","D"
1,2016,"Q2","W"
1,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","LSU"
1,2016,"Q2","W"
1,2016,"Q2","D"
1,2016,"Q2","N"
1,2016,"Q2","N"
0,2016,"Q2","D"
0,2016,"Q2","N"
0,2016,"Q2","N"
1,2016,"Q2","LSU"
0,2016,"Q2","W"
1,2016,"Q2","LSU"
1,2016,"Q2","LSU"
1,2016,"Q2","D"
1,2016,"Q2","D"
1,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","D"
1,2016,"Q2","D"
1,2016,"Q2","W"
4,2016,"Q2","W"
0,2016,"Q2","D"
4,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","D"
3,2016,"Q2","W"
1,2016,"Q2","W"
0,2016,"Q2","N"
1,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","N"
1,2016,"Q2","D"
2,2016,"Q2","W"
1,2016,"Q2","D"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","W"
0,2016,"Q2","W"
1,2016,"Q2","W"
1,2016,"Q2","D"
1,2016,"Q2","LSU"
0,2016,"Q2","W"
1,2016,"Q2","LSU"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","LSU"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","W"
1,2016,"Q2","D"
0,2016,"Q2","LSU"
0,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","D"
1,2016,"Q2","N"
0,2016,"Q2","N"
1,2016,"Q2","N"
1,2016,"Q2","D"
0,2016,"Q2","N"
0,2016,"Q2","LSU"
0,2016,"Q2","N"
0,2016,"Q2","N"
0,2016,"Q2","D"
5,2016,"Q2","N"
1,2016,"Q2","N"
2,2016,"Q2","N"
0,2016,"Q2","W"
2,2016,"Q2","W"
0,2016,"Q2","N"
2,2016,"Q2","LSU"
3,2016,"Q2","W"
3,2016,"Q2","W"
3,2016,"Q2","N"
2,2016,"Q2","W"
2,2016,"Q2","D"
2,2016,"Q2","W"
2,2016,"Q2","LSU"
2,2016,"Q2","W"
0,2016,"Q2","LSU"
0,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","LSU"
3,2016,"Q2","LSU"
0,2016,"Q2","LSU"
1,2016,"Q2","LSU"
0,2016,"Q2","W"
3,2016,"Q2","W"
1,2016,"Q2","LSU"
1,2016,"Q2","D"
1,2016,"Q2","D"
0,2016,"Q2","LSU"
0,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","LSU"
0,2016,"Q2","W"
1,2016,"Q2","LSU"
0,2016,"Q2","LSU"
0,2016,"Q2","W"
1,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","N"
1,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","D"
0,2016,"Q2","W"
0,2016,"Q2","W"
0,2016,"Q2","W"
1,2016,"Q2","LSU"
1,2016,"Q2","LSU"
1,2016,"Q2","N"
0,2016,"Q2","W"
0,2016,"Q2","N"
0,2016,"Q2","D"
0,2016,"Q3","LSU"
0,2016,"Q3","D"
0,2016,"Q3","LSU"
0,2016,"Q3","D"
3,2016,"Q3","W"
3,2016,"Q3","W"
4,2016,"Q3","W"
0,2016,"Q3","LSU"
4,2016,"Q3","D"
0,2016,"Q3","D"
4,2016,"Q3","W"
4,2016,"Q3","W"
3,2016,"Q3","N"
0,2016,"Q3","LSU"
0,2016,"Q3","LSU"
0,2016,"Q3","LSU"
0,2016,"Q3","N"
0,2016,"Q3","LSU"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","D"
0,2016,"Q3","D"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","D"
0,2016,"Q3","D"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","N"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","N"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","D"
0,2016,"Q3","N"
1,2016,"Q3","W"
1,2016,"Q3","W"
0,2016,"Q3","D"
1,2016,"Q3","N"
0,2016,"Q3","D"
0,2016,"Q3","LSU"
0,2016,"Q3","N"
0,2016,"Q3","D"
0,2016,"Q3","N"
0,2016,"Q3","D"
1,2016,"Q3","LSU"
0,2016,"Q3","W"
2,2016,"Q3","LSU"
0,2016,"Q3","W"
2,2016,"Q3","D"
2,2016,"Q3","W"
2,2016,"Q3","W"
2,2016,"Q3","W"
2,2016,"Q3","LSU"
0,2016,"Q3","W"
3,2016,"Q3","D"
3,2016,"Q3","W"
3,2016,"Q3","W"
3,2016,"Q3","W"
3,2016,"Q3","W"
3,2016,"Q3","W"
2,2016,"Q3","N"
0,2016,"Q3","D"
1,2016,"Q3","W"
2,2016,"Q3","LSU"
1,2016,"Q3","LSU"
1,2016,"Q3","D"
1,2016,"Q3","D"
0,2016,"Q3","W"
0,2016,"Q3","D"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","LSU"
0,2016,"Q3","LSU"
0,2016,"Q3","W"
0,2016,"Q3","D"
0,2016,"Q3","D"
0,2016,"Q3","W"
1,2016,"Q3","W"
1,2016,"Q3","W"
1,2016,"Q3","W"
1,2016,"Q3","W"
1,2016,"Q3","W"
1,2016,"Q3","W"
1,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","N"
0,2016,"Q3","W"
0,2016,"Q3","D"
0,2016,"Q3","W"
1,2016,"Q3","W"
1,2016,"Q3","W"
2,2016,"Q3","N"
2,2016,"Q3","W"
2,2016,"Q3","N"
2,2016,"Q3","N"
2,2016,"Q3","N"
1,2016,"Q3","N"
2,2016,"Q3","N"
1,2016,"Q3","D"
0,2016,"Q3","N"
0,2016,"Q3","D"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","D"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","N"
0,2016,"Q3","D"
0,2016,"Q3","D"
1,2016,"Q3","LSU"
1,2016,"Q3","N"
0,2016,"Q3","LSU"
1,2016,"Q3","N"
0,2016,"Q3","W"
0,2016,"Q3","W"
2,2016,"Q3","D"
3,2016,"Q3","W"
3,2016,"Q3","W"
3,2016,"Q3","W"
3,2016,"Q3","W"
3,2016,"Q3","D"
3,2016,"Q3","N"
3,2016,"Q3","W"
1,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","LSU"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","N"
3,2016,"Q3","W"
0,2016,"Q3","N"
0,2016,"Q3","W"
0,2016,"Q3","LSU"
3,2016,"Q3","LSU"
1,2016,"Q3","LSU"
0,2016,"Q3","N"
1,2016,"Q3","W"
1,2016,"Q3","W"
0,2016,"Q3","D"
0,2016,"Q3","LSU"
0,2016,"Q3","LSU"
0,2016,"Q3","W"
0,2016,"Q3","D"
0,2016,"Q3","LSU"
2,2016,"Q3","W"
2,2016,"Q3","W"
341,2016,"Q3","W"
2,2016,"Q3","W"
2,2016,"Q3","W"
182,2016,"Q3","W"
1,2016,"Q3","W"
0,2016,"Q3","N"
1,2016,"Q3","W"
1,2016,"Q3","W"
0,2016,"Q3","D"
1,2016,"Q3","D"
1,2016,"Q3","N"
1,2016,"Q3","D"
1,2016,"Q3","D"
0,2016,"Q3","D"
0,2016,"Q3","LSU"
3,2016,"Q3","W"
0,2016,"Q3","W"
3,2016,"Q3","D"
3,2016,"Q3","W"
3,2016,"Q3","W"
2,2016,"Q3","N"
1,2016,"Q3","N"
0,2016,"Q3","D"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","N"
1,2016,"Q3","N"
1,2016,"Q3","D"
1,2016,"Q3","W"
0,2016,"Q3","LSU"
1,2016,"Q3","LSU"
0,2016,"Q3","W"
0,2016,"Q3","D"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","D"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","D"
2,2016,"Q3","N"
1,2016,"Q3","N"
1,2016,"Q3","N"
0,2016,"Q3","W"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","W"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","D"
0,2016,"Q3","N"
1,2016,"Q3","W"
3,2016,"Q3","D"
3,2016,"Q3","D"
1,2016,"Q3","D"
0,2016,"Q3","D"
2,2016,"Q3","LSU"
0,2016,"Q3","D"
0,2016,"Q3","D"
0,2016,"Q3","W"
2,2016,"Q3","D"
3,2016,"Q3","W"
2,2016,"Q3","W"
4,2016,"Q3","D"
3,2016,"Q3","D"
3,2016,"Q3","W"
0,2016,"Q3","D"
0,2016,"Q3","N"
0,2016,"Q3","D"
0,2016,"Q3","D"
0,2016,"Q3","N"
1,2016,"Q3","LSU"
2,2016,"Q3","D"
0,2016,"Q3","W"
2,2016,"Q3","W"
2,2016,"Q3","LSU"
0,2016,"Q3","D"
0,2016,"Q3","W"
0,2016,"Q3","LSU"
0,2016,"Q3","W"
0,2016,"Q3","W"
3,2016,"Q3","W"
1,2016,"Q3","W"
1,2016,"Q3","W"
3,2016,"Q3","W"
1,2016,"Q3","W"
2,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","D"
2,2016,"Q3","W"
2,2016,"Q3","W"
2,2016,"Q3","N"
2,2016,"Q3","D"
2,2016,"Q3","N"
0,2016,"Q3","W"
0,2016,"Q3","N"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
3,2016,"Q3","N"
1,2016,"Q3","D"
1,2016,"Q3","LSU"
1,2016,"Q3","D"
0,2016,"Q3","W"
0,2016,"Q3","D"
2,2016,"Q3","W"
0,2016,"Q3","D"
2,2016,"Q3","W"
3,2016,"Q3","W"
3,2016,"Q3","W"
3,2016,"Q3","W"
3,2016,"Q3","W"
3,2016,"Q3","W"
2,2016,"Q3","W"
1,2016,"Q3","D"
2,2016,"Q3","N"
2,2016,"Q3","D"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","LSU"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","N"
0,2016,"Q3","W"
0,2016,"Q3","LSU"
0,2016,"Q3","W"
1,2016,"Q3","N"
0,2016,"Q3","LSU"
1,2016,"Q3","LSU"
0,2016,"Q3","LSU"
1,2016,"Q3","D"
1,2016,"Q3","D"
0,2016,"Q3","LSU"
0,2016,"Q3","D"
0,2016,"Q3","D"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","W"
1,2016,"Q3","W"
1,2016,"Q3","W"
1,2016,"Q3","W"
0,2016,"Q3","W"
0,2016,"Q3","N"
2,2016,"Q3","N"
